ip,ident,user,timestamp,request,status,size
89.123.3.221,-,-,2012-06-27T07:18:19+02:00,GET /logs/Baiduspider+(+http://www.baidu.com/search/spider.htm) HTTP/1.1,404,574
89.123.3.221,-,-,2012-06-27T07:18:28+02:00,GET /logs/Baiduspider-image+(+http://www.baidu.com/search/spider.htm) HTTP/1.1,404,580
89.123.3.221,-,-,2012-06-27T07:18:28+02:00,GET /logs/FyberSpider/1.3 (http://www.fybersearch.com/fyberspider.php) HTTP/1.1,404,536
89.123.3.221,-,-,2012-06-27T07:18:28+02:00,GET //logs/AdsBot-Google (+http://www.google.com/adsbot.html) HTTP/1.1,404,534
89.123.3.221,-,-,2012-06-27T07:18:28+02:00,GET /logs//AdsBot-Google (+http://www.google.com/adsbot.html) HTTP/1.1,404,535
123.125.71.40,-,-,2012-06-27T07:24:04+02:00,GET / HTTP/1.1,200,912
220.181.108.102,-,-,2012-06-27T07:24:21+02:00,GET / HTTP/1.1,200,912
119.63.196.80,-,-,2012-06-27T07:55:54+02:00,GET /robots.txt HTTP/1.1,404,465
123.125.71.28,-,-,2012-06-27T08:31:38+02:00,GET / HTTP/1.1,200,916
220.181.108.92,-,-,2012-06-27T08:32:13+02:00,GET / HTTP/1.1,200,916
1.202.218.8,-,-,2012-06-27T08:34:21+02:00,GET /robots.txt HTTP/1.0,404,488
180.76.5.177,-,-,2012-06-27T09:07:08+02:00,GET / HTTP/1.1,200,908
77.20.4.67,-,-,2012-06-27T09:11:01+02:00,GET /robots.txt HTTP/1.1,404,492
66.249.72.65,-,-,2012-06-27T09:20:01+02:00,GET /robots.txt HTTP/1.1,404,508
123.125.71.40,-,-,2012-06-27T09:33:03+02:00,GET / HTTP/1.1,200,913
220.181.108.99,-,-,2012-06-27T09:33:42+02:00,GET / HTTP/1.1,200,913
178.154.210.252,-,-,2012-06-27T09:46:59+02:00,GET /robots.txt HTTP/1.1,404,526
178.154.210.252,-,-,2012-06-27T09:47:01+02:00,GET / HTTP/1.1,200,659
1.202.218.8,-,-,2012-06-27T10:03:31+02:00,GET /robots.txt HTTP/1.0,404,492
180.76.5.89,-,-,2012-06-27T10:38:48+02:00,GET / HTTP/1.1,200,912
66.249.72.235,-,-,2012-06-27T11:28:57+02:00,GET /robots.txt HTTP/1.1,404,508
66.249.72.235,-,-,2012-06-27T11:28:57+02:00,GET /logs/ HTTP/1.1,200,722
123.125.71.30,-,-,2012-06-27T11:29:21+02:00,GET / HTTP/1.1,200,908
220.181.108.76,-,-,2012-06-27T11:29:38+02:00,GET / HTTP/1.1,200,908
1.202.218.8,-,-,2012-06-27T11:45:35+02:00,GET /robots.txt HTTP/1.0,404,488
173.236.21.106,-,-,2012-06-27T12:00:16+02:00,GET /robots.txt HTTP/1.0,404,488
173.236.21.106,-,-,2012-06-27T12:00:18+02:00,GET / HTTP/1.0,200,621
123.125.71.28,-,-,2012-06-27T12:25:53+02:00,GET / HTTP/1.1,200,908
220.181.108.84,-,-,2012-06-27T12:26:09+02:00,GET / HTTP/1.1,200,908
208.115.113.91,-,-,2012-06-27T12:26:50+02:00,GET /robots.txt HTTP/1.1,404,473
66.249.72.4,-,-,2012-06-27T12:33:30+02:00,GET /robots.txt HTTP/1.1,404,512
66.249.72.4,-,-,2012-06-27T12:33:30+02:00,GET /logs/ HTTP/1.1,200,726
178.154.210.252,-,-,2012-06-27T12:35:47+02:00,GET / HTTP/1.1,200,663
208.115.113.91,-,-,2012-06-27T13:01:04+02:00,GET /logs/?C=M;O=A HTTP/1.1,200,1282
208.115.113.91,-,-,2012-06-27T13:01:08+02:00,GET /?C=N;O=A HTTP/1.1,200,893
180.76.5.66,-,-,2012-06-27T13:07:00+02:00,GET / HTTP/1.1,200,908
1.202.218.8,-,-,2012-06-27T13:16:02+02:00,GET /robots.txt HTTP/1.0,404,492
123.125.71.60,-,-,2012-06-27T13:26:47+02:00,GET / HTTP/1.1,200,912
220.181.108.116,-,-,2012-06-27T13:27:05+02:00,GET / HTTP/1.1,200,912
93.174.91.202,-,-,2012-06-27T13:33:52+02:00,GET /logs/ HTTP/1.1,200,722
93.174.91.202,-,-,2012-06-27T13:33:52+02:00,GET /icons/blank.gif HTTP/1.1,200,439
93.174.91.202,-,-,2012-06-27T13:33:52+02:00,GET /icons/unknown.gif HTTP/1.1,200,537
93.174.91.202,-,-,2012-06-27T13:33:52+02:00,GET /icons/back.gif HTTP/1.1,200,508
93.174.91.202,-,-,2012-06-27T13:33:53+02:00,GET /favicon.ico HTTP/1.1,404,502
93.174.91.202,-,-,2012-06-27T13:47:15+02:00,GET /logs/access.log HTTP/1.1,200,188274
123.125.71.45,-,-,2012-06-27T14:34:33+02:00,GET / HTTP/1.1,200,916
220.181.108.89,-,-,2012-06-27T14:34:50+02:00,GET / HTTP/1.1,200,916
180.76.5.179,-,-,2012-06-27T14:42:27+02:00,GET / HTTP/1.1,200,912
1.202.218.8,-,-,2012-06-27T14:58:41+02:00,GET /robots.txt HTTP/1.0,404,488
74.111.11.192,-,-,2012-06-27T15:48:37+02:00,GET /robots.txt HTTP/1.0,404,488
74.111.11.192,-,-,2012-06-27T15:48:39+02:00,GET / HTTP/1.1,200,889
74.111.11.192,-,-,2012-06-27T15:48:40+02:00,GET /robots.txt HTTP/1.0,404,492
74.111.11.192,-,-,2012-06-27T15:48:41+02:00,GET / HTTP/1.1,200,893
178.154.210.252,-,-,2012-06-27T16:24:01+02:00,GET /robots.txt HTTP/1.1,404,530
1.202.218.8,-,-,2012-06-27T16:29:10+02:00,GET /robots.txt HTTP/1.0,404,492
123.125.71.25,-,-,2012-06-27T16:34:40+02:00,GET / HTTP/1.1,200,913
220.181.108.82,-,-,2012-06-27T16:35:04+02:00,GET / HTTP/1.1,200,913
180.76.5.144,-,-,2012-06-27T17:06:25+02:00,GET / HTTP/1.1,200,908
119.63.196.31,-,-,2012-06-27T17:18:46+02:00,GET / HTTP/1.1,200,621
178.154.210.252,-,-,2012-06-27T17:55:18+02:00,GET /robots.txt HTTP/1.1,404,534
1.202.218.8,-,-,2012-06-27T18:09:45+02:00,GET /robots.txt HTTP/1.0,404,488
173.242.125.196,-,-,2012-06-27T18:19:09+02:00,GET /robots.txt HTTP/1.0,404,488
173.242.125.196,-,-,2012-06-27T18:19:11+02:00,GET / HTTP/1.0,200,621
123.125.71.48,-,-,2012-06-27T18:35:45+02:00,GET / HTTP/1.1,200,908
220.181.108.90,-,-,2012-06-27T18:35:54+02:00,GET / HTTP/1.1,200,908
180.76.5.49,-,-,2012-06-27T18:41:39+02:00,GET / HTTP/1.1,200,912
66.249.72.65,-,-,2012-06-27T18:51:45+02:00,GET /robots.txt HTTP/1.1,404,503
66.249.72.65,-,-,2012-06-27T18:51:45+02:00,GET / HTTP/1.1,200,658
176.31.247.216,-,-,2012-06-27T18:52:12+02:00,GET /robots.txt HTTP/1.0,404,488
176.31.247.216,-,-,2012-06-27T18:52:13+02:00,GET /?C=D;O=A HTTP/1.0,200,621
176.31.247.216,-,-,2012-06-27T18:52:15+02:00,GET /?C=M;O=A HTTP/1.0,200,621
176.31.247.216,-,-,2012-06-27T18:52:16+02:00,GET /?C=N;O=D HTTP/1.0,200,619
176.31.247.216,-,-,2012-06-27T18:52:18+02:00,GET /?C=S;O=A HTTP/1.0,200,621
176.31.247.216,-,-,2012-06-27T18:52:19+02:00,GET /acdp-fr.com HTTP/1.0,404,464
176.31.247.216,-,-,2012-06-27T18:52:20+02:00,GET /all.sql HTTP/1.0,404,463
176.31.247.216,-,-,2012-06-27T18:52:22+02:00,GET /andre-belfort-watches.com HTTP/1.0,404,471
176.31.247.216,-,-,2012-06-27T18:52:23+02:00,GET /bpc-europe.com HTTP/1.0,404,466
176.31.247.216,-,-,2012-06-27T18:52:24+02:00,GET /etroguim.com HTTP/1.0,404,464
176.31.247.216,-,-,2012-06-27T18:52:26+02:00,GET /etroguim.com_SAVE HTTP/1.0,404,471
176.31.247.216,-,-,2012-06-27T18:52:27+02:00,GET /etroguim.com_empty HTTP/1.0,404,471
176.31.247.216,-,-,2012-06-27T18:52:28+02:00,GET /fairplay1.com HTTP/1.0,404,466
176.31.247.216,-,-,2012-06-27T18:52:30+02:00,GET /freelance-israel.com HTTP/1.0,404,469
176.31.247.216,-,-,2012-06-27T18:52:31+02:00,GET /freelance-israel.com_011210 HTTP/1.0,404,476
176.31.247.216,-,-,2012-06-27T18:52:32+02:00,GET /freelance-israel.com_SAVE_261009 HTTP/1.0,404,481
176.31.247.216,-,-,2012-06-27T18:52:34+02:00,GET /isrolab-systems.com HTTP/1.0,404,467
176.31.247.216,-,-,2012-06-27T18:52:35+02:00,GET /isrolab.com HTTP/1.0,404,459
176.31.247.216,-,-,2012-06-27T18:52:37+02:00,GET /magazine HTTP/1.0,404,464
176.31.247.216,-,-,2012-06-27T18:52:38+02:00,GET /mail-everywhere.com HTTP/1.0,404,469
176.31.247.216,-,-,2012-06-27T18:52:40+02:00,GET /media HTTP/1.0,404,461
176.31.247.216,-,-,2012-06-27T18:52:41+02:00,GET /pessah.fr HTTP/1.0,404,463
176.31.247.216,-,-,2012-06-27T18:52:43+02:00,GET /pessah.fr_191209 HTTP/1.0,404,470
176.31.247.216,-,-,2012-06-27T18:52:44+02:00,GET /pessah.fr_CLOSED HTTP/1.0,404,470
176.31.247.216,-,-,2012-06-27T18:52:45+02:00,GET /ravdynovisz.com HTTP/1.0,404,468
176.31.247.216,-,-,2012-06-27T18:52:47+02:00,GET /souccot.fr HTTP/1.0,404,465
176.31.247.216,-,-,2012-06-27T18:52:48+02:00,GET /souccot.fr_SAVE HTTP/1.0,404,470
176.31.247.216,-,-,2012-06-27T18:52:50+02:00,GET /souccot.fr_empty HTTP/1.0,404,470
176.31.247.216,-,-,2012-06-27T18:52:52+02:00,GET /test HTTP/1.0,404,460
176.31.247.216,-,-,2012-06-27T18:52:53+02:00,GET /tmp HTTP/1.0,404,460
176.31.247.216,-,-,2012-06-27T18:52:55+02:00,GET /vacance-cacher.com HTTP/1.0,404,467
176.31.247.216,-,-,2012-06-27T18:52:56+02:00,GET /robots.txt HTTP/1.0,404,492
176.31.247.216,-,-,2012-06-27T18:52:57+02:00,GET /?C=D;O=A HTTP/1.0,200,625
176.31.247.216,-,-,2012-06-27T18:52:58+02:00,GET /?C=M;O=A HTTP/1.0,200,625
176.31.247.216,-,-,2012-06-27T18:53:00+02:00,GET /?C=N;O=D HTTP/1.0,200,623
176.31.247.216,-,-,2012-06-27T18:53:01+02:00,GET /?C=S;O=A HTTP/1.0,200,625
176.31.247.216,-,-,2012-06-27T18:53:03+02:00,GET /acdp-fr.com HTTP/1.0,404,468
176.31.247.216,-,-,2012-06-27T18:53:04+02:00,GET /all.sql HTTP/1.0,404,466
176.31.247.216,-,-,2012-06-27T18:53:06+02:00,GET /andre-belfort-watches.com HTTP/1.0,404,475
176.31.247.216,-,-,2012-06-27T18:53:07+02:00,GET /bpc-europe.com HTTP/1.0,404,470
176.31.247.216,-,-,2012-06-27T18:53:09+02:00,GET /etroguim.com HTTP/1.0,404,468
176.31.247.216,-,-,2012-06-27T18:53:10+02:00,GET /etroguim.com_SAVE HTTP/1.0,404,475
176.31.247.216,-,-,2012-06-27T18:53:12+02:00,GET /etroguim.com_empty HTTP/1.0,404,474
176.31.247.216,-,-,2012-06-27T18:53:14+02:00,GET /fairplay1.com HTTP/1.0,404,469
176.31.247.216,-,-,2012-06-27T18:53:16+02:00,GET /freelance-israel.com HTTP/1.0,404,473
176.31.247.216,-,-,2012-06-27T18:53:18+02:00,GET /freelance-israel.com_011210 HTTP/1.0,404,479
176.31.247.216,-,-,2012-06-27T18:53:20+02:00,GET /freelance-israel.com_SAVE_261009 HTTP/1.0,404,484
176.31.247.216,-,-,2012-06-27T18:53:22+02:00,GET /isrolab-systems.com HTTP/1.0,404,468
176.31.247.216,-,-,2012-06-27T18:53:24+02:00,GET /isrolab.com HTTP/1.0,404,463
176.31.247.216,-,-,2012-06-27T18:53:26+02:00,GET /magazine HTTP/1.0,404,468
176.31.247.216,-,-,2012-06-27T18:53:27+02:00,GET /mail-everywhere.com HTTP/1.0,404,472
176.31.247.216,-,-,2012-06-27T18:53:29+02:00,GET /media HTTP/1.0,404,464
176.31.247.216,-,-,2012-06-27T18:53:32+02:00,GET /pessah.fr HTTP/1.0,404,467
176.31.247.216,-,-,2012-06-27T18:53:34+02:00,GET /pessah.fr_191209 HTTP/1.0,404,473
176.31.247.216,-,-,2012-06-27T18:53:36+02:00,GET /pessah.fr_CLOSED HTTP/1.0,404,473
176.31.247.216,-,-,2012-06-27T18:53:38+02:00,GET /ravdynovisz.com HTTP/1.0,404,471
176.31.247.216,-,-,2012-06-27T18:53:39+02:00,GET /souccot.fr HTTP/1.0,404,468
176.31.247.216,-,-,2012-06-27T18:53:41+02:00,GET /souccot.fr_SAVE HTTP/1.0,404,474
176.31.247.216,-,-,2012-06-27T18:53:43+02:00,GET /souccot.fr_empty HTTP/1.0,404,473
176.31.247.216,-,-,2012-06-27T18:53:45+02:00,GET /test HTTP/1.0,404,463
176.31.247.216,-,-,2012-06-27T18:53:47+02:00,GET /tmp HTTP/1.0,404,463
176.31.247.216,-,-,2012-06-27T18:53:49+02:00,GET /vacance-cacher.com HTTP/1.0,404,471
220.181.108.109,-,-,2012-06-27T19:32:19+02:00,GET / HTTP/1.1,200,912
123.125.71.50,-,-,2012-06-27T19:34:17+02:00,GET / HTTP/1.1,200,912
38.101.148.126,-,-,2012-06-27T20:26:49+02:00,GET /robots.txt HTTP/1.1,404,465
38.101.148.126,-,-,2012-06-27T20:27:04+02:00,GET / HTTP/1.1,200,621
178.154.210.252,-,-,2012-06-27T20:30:44+02:00,GET /?C=S;O=D HTTP/1.1,200,661
180.241.28.14,-,-,2012-06-27T20:44:09+02:00,GET /logs/access.log HTTP/1.1,200,203495
62.116.161.146,-,-,2012-06-27T20:44:57+02:00,GET /logs/access.log HTTP/1.1,200,203683
1.202.218.8,-,-,2012-06-27T20:51:10+02:00,GET /robots.txt HTTP/1.0,404,492
180.76.5.145,-,-,2012-06-27T21:06:29+02:00,GET /logs/access.log HTTP/1.1,200,203934
180.76.5.65,-,-,2012-06-27T21:07:17+02:00,GET / HTTP/1.1,200,908
173.245.64.232,-,-,2012-06-27T21:14:31+02:00,GET /logs/access.log HTTP/1.0,200,204273
173.245.64.232,-,-,2012-06-27T21:14:35+02:00,GET /logs/access.log HTTP/1.0,200,204488
193.47.80.48,-,-,2012-06-27T22:04:30+02:00,GET /logs/?C=D;O=A HTTP/1.1,200,684
178.154.210.252,-,-,2012-06-27T22:22:10+02:00,GET /?C=D;O=A HTTP/1.1,200,665
180.76.5.195,-,-,2012-06-27T22:39:54+02:00,GET / HTTP/1.1,200,912
178.154.210.252,-,-,2012-06-27T23:30:42+02:00,GET /?C=N;O=D HTTP/1.1,200,662
178.154.210.252,-,-,2012-06-27T23:30:42+02:00,GET /?C=D;O=D HTTP/1.1,200,661
38.101.148.126,-,-,2012-06-28T00:05:17+02:00,GET /robots.txt HTTP/1.1,404,468
38.101.148.126,-,-,2012-06-28T00:05:32+02:00,GET / HTTP/1.1,200,625
123.125.71.42,-,-,2012-06-28T00:24:39+02:00,GET / HTTP/1.1,200,908
220.181.108.89,-,-,2012-06-28T00:24:55+02:00,GET / HTTP/1.1,200,908
173.242.125.196,-,-,2012-06-28T00:34:26+02:00,GET /robots.txt HTTP/1.0,404,488
173.242.125.196,-,-,2012-06-28T00:34:27+02:00,GET / HTTP/1.0,200,621
1.202.218.8,-,-,2012-06-28T01:01:16+02:00,GET /robots.txt HTTP/1.0,404,488
180.76.5.141,-,-,2012-06-28T01:07:02+02:00,GET / HTTP/1.1,200,908
88.224.27.255,-,-,2012-06-28T01:15:58+02:00,GET /logs/access.log HTTP/1.1,200,206769
88.224.27.255,-,-,2012-06-28T01:16:00+02:00,GET /favicon.ico HTTP/1.1,404,502
88.224.27.255,-,-,2012-06-28T01:16:02+02:00,GET /crossdomain.xml HTTP/1.1,404,506
123.125.71.55,-,-,2012-06-28T01:24:41+02:00,GET / HTTP/1.1,200,912
220.181.108.93,-,-,2012-06-28T01:25:00+02:00,GET / HTTP/1.1,200,912
180.76.5.50,-,-,2012-06-28T01:45:49+02:00,GET /robots.txt HTTP/1.1,404,465
180.76.5.99,-,-,2012-06-28T01:45:49+02:00,GET /robots.txt HTTP/1.1,404,470
180.76.6.232,-,-,2012-06-28T01:45:49+02:00,GET /robots.txt HTTP/1.1,404,468
38.101.148.126,-,-,2012-06-28T02:08:44+02:00,GET / HTTP/1.1,200,621
123.125.71.49,-,-,2012-06-28T02:32:48+02:00,GET / HTTP/1.1,200,916
220.181.108.80,-,-,2012-06-28T02:33:24+02:00,GET / HTTP/1.1,200,916
180.76.5.61,-,-,2012-06-28T02:41:45+02:00,GET / HTTP/1.1,200,912
123.125.71.41,-,-,2012-06-28T03:32:27+02:00,GET / HTTP/1.1,200,908
220.181.108.120,-,-,2012-06-28T03:32:44+02:00,GET / HTTP/1.1,200,908
178.154.210.252,-,-,2012-06-28T04:11:01+02:00,GET /logs/error.log HTTP/1.1,200,54415
208.115.113.91,-,-,2012-06-28T04:11:45+02:00,GET /robots.txt HTTP/1.1,404,473
123.125.71.52,-,-,2012-06-28T04:36:14+02:00,GET / HTTP/1.1,200,913
220.181.108.111,-,-,2012-06-28T04:36:55+02:00,GET / HTTP/1.1,200,913
208.115.113.91,-,-,2012-06-28T04:46:39+02:00,GET /?C=D;O=D HTTP/1.1,200,893
178.154.210.252,-,-,2012-06-28T05:01:24+02:00,GET /?C=N;O=D HTTP/1.1,200,661
180.76.5.101,-,-,2012-06-28T05:06:35+02:00,GET / HTTP/1.1,200,908
1.202.218.8,-,-,2012-06-28T06:07:45+02:00,GET /robots.txt HTTP/1.0,404,492
217.69.133.29,-,-,2012-06-28T06:18:25+02:00,GET /sitemap.xml HTTP/1.0,404,493
123.125.71.24,-,-,2012-06-28T06:24:55+02:00,GET / HTTP/1.1,200,908
220.181.108.109,-,-,2012-06-28T06:25:13+02:00,GET / HTTP/1.1,200,908
217.69.133.29,-,-,2012-06-28T06:26:16+02:00,GET /sitemap.xml HTTP/1.0,404,489
62.212.73.211,-,-,2012-06-28T07:00:04+02:00,GET /robots.txt HTTP/1.0,404,488
62.212.73.211,-,-,2012-06-28T07:00:05+02:00,GET / HTTP/1.0,200,621
180.76.5.101,-,-,2012-06-28T07:05:48+02:00,GET / HTTP/1.1,200,916
173.232.7.165,-,-,2012-06-28T07:22:56+02:00,GET /logs/access.log HTTP/1.1,200,211673
123.125.71.28,-,-,2012-06-28T07:32:34+02:00,GET / HTTP/1.1,200,916
220.181.108.78,-,-,2012-06-28T07:33:11+02:00,GET / HTTP/1.1,200,916
66.249.72.250,-,-,2012-06-28T07:43:18+02:00,GET /robots.txt HTTP/1.1,404,506
72.14.199.244,-,-,2012-06-28T07:43:18+02:00,GET / HTTP/1.1,200,663
72.14.199.244,-,-,2012-06-28T07:43:19+02:00,GET / HTTP/1.1,200,662
77.20.4.67,-,-,2012-06-28T07:44:28+02:00,GET / HTTP/1.1,200,912
220.181.108.95,-,-,2012-06-28T08:33:01+02:00,GET / HTTP/1.1,200,916
123.125.71.20,-,-,2012-06-28T08:42:53+02:00,GET / HTTP/1.1,200,625
123.125.71.59,-,-,2012-06-28T08:46:13+02:00,GET /logs/ HTTP/1.1,200,689
123.125.71.89,-,-,2012-06-28T08:49:33+02:00,GET /?C=S;O=A HTTP/1.1,200,625
123.125.71.46,-,-,2012-06-28T08:52:52+02:00,GET /?C=D;O=A HTTP/1.1,200,625
123.125.71.18,-,-,2012-06-28T08:56:12+02:00,GET /?C=N;O=D HTTP/1.1,200,623
188.165.230.147,-,-,2012-06-28T08:57:56+02:00,GET /robots.txt HTTP/1.1,404,538
188.165.230.147,-,-,2012-06-28T08:57:56+02:00,GET / HTTP/1.1,200,958
188.165.230.147,-,-,2012-06-28T08:57:56+02:00,GET /robots.txt HTTP/1.1,404,530
188.165.230.147,-,-,2012-06-28T08:57:56+02:00,GET / HTTP/1.1,200,950
1.202.218.8,-,-,2012-06-28T09:08:01+02:00,GET /robots.txt HTTP/1.0,404,488
1.202.218.8,-,-,2012-06-28T10:27:18+02:00,GET /robots.txt HTTP/1.0,404,492
109.206.163.215,-,-,2012-06-28T10:38:51+02:00,GET / HTTP/1.1,200,946
180.76.6.21,-,-,2012-06-28T10:39:17+02:00,GET / HTTP/1.1,200,912
123.125.71.87,-,-,2012-06-28T11:48:04+02:00,GET /robots.txt HTTP/1.1,404,470
123.125.71.99,-,-,2012-06-28T11:48:04+02:00,GET /robots.txt HTTP/1.1,404,465
123.125.71.38,-,-,2012-06-28T11:48:04+02:00,GET /robots.txt HTTP/1.1,404,470
123.125.71.70,-,-,2012-06-28T11:48:04+02:00,GET /robots.txt HTTP/1.1,404,468
1.202.218.8,-,-,2012-06-28T12:04:54+02:00,GET /robots.txt HTTP/1.0,404,488
123.125.71.60,-,-,2012-06-28T12:25:38+02:00,GET / HTTP/1.1,200,908
220.181.108.119,-,-,2012-06-28T12:25:50+02:00,GET / HTTP/1.1,200,908
180.76.5.179,-,-,2012-06-28T13:06:33+02:00,GET / HTTP/1.1,200,908
213.186.127.2,-,-,2012-06-28T13:06:39+02:00,GET / HTTP/1.1,200,602
213.186.127.7,-,-,2012-06-28T13:15:14+02:00,GET / HTTP/1.1,200,606
199.58.86.211,-,-,2012-06-28T13:28:35+02:00,GET /robots.txt HTTP/1.0,404,488
199.58.86.211,-,-,2012-06-28T13:28:37+02:00,GET / HTTP/1.0,200,621
1.202.218.8,-,-,2012-06-28T13:30:45+02:00,GET /robots.txt HTTP/1.0,404,492
123.125.71.34,-,-,2012-06-28T13:34:46+02:00,GET / HTTP/1.1,200,916
220.181.108.87,-,-,2012-06-28T13:35:24+02:00,GET / HTTP/1.1,200,916
207.46.199.53,-,-,2012-06-28T13:37:06+02:00,GET /robots.txt HTTP/1.1,404,535
207.46.199.53,-,-,2012-06-28T13:37:50+02:00,GET /fairplay1.com/ HTTP/1.1,404,513
37.59.178.64,-,-,2012-06-28T13:50:20+02:00,GET /logs/access.log HTTP/1.1,200,218111
37.59.165.55,-,-,2012-06-28T13:50:20+02:00,GET /logs/access.log HTTP/1.1,200,218291
123.125.71.43,-,-,2012-06-28T14:33:52+02:00,GET / HTTP/1.1,200,916
220.181.108.117,-,-,2012-06-28T14:34:33+02:00,GET / HTTP/1.1,200,916
180.76.5.175,-,-,2012-06-28T14:42:11+02:00,GET / HTTP/1.1,200,912
128.230.96.140,-,-,2012-06-28T14:52:10+02:00,GET /robots.txt HTTP/1.0,404,468
128.230.96.140,-,-,2012-06-28T14:52:10+02:00,GET / HTTP/1.0,200,625
157.55.16.220,-,-,2012-06-28T15:12:00+02:00,GET /robots.txt HTTP/1.1,404,526
157.55.16.220,-,-,2012-06-28T15:12:40+02:00,GET / HTTP/1.1,200,659
1.202.218.8,-,-,2012-06-28T15:13:52+02:00,GET /robots.txt HTTP/1.0,404,488
95.108.151.244,-,-,2012-06-28T15:18:49+02:00,GET /robots.txt HTTP/1.1,404,525
95.108.151.244,-,-,2012-06-28T15:18:50+02:00,GET /?C=D;O=A HTTP/1.1,200,658
95.108.151.244,-,-,2012-06-28T15:18:51+02:00,GET /?C=D;O=A HTTP/1.1,200,658
95.108.151.244,-,-,2012-06-28T15:18:52+02:00,GET /?C=M;O=A HTTP/1.1,200,658
95.108.151.244,-,-,2012-06-28T15:18:53+02:00,GET /?C=N;O=D HTTP/1.1,200,656
95.108.151.244,-,-,2012-06-28T15:18:54+02:00,GET /?C=M;O=A HTTP/1.1,200,658
95.108.151.244,-,-,2012-06-28T15:18:55+02:00,GET /?C=N;O=D HTTP/1.1,200,656
95.108.151.244,-,-,2012-06-28T15:18:56+02:00,GET /?C=S;O=A HTTP/1.1,200,658
95.108.151.244,-,-,2012-06-28T15:18:57+02:00,GET /logs/ HTTP/1.1,200,716
95.108.151.244,-,-,2012-06-28T15:18:58+02:00,GET /?C=S;O=A HTTP/1.1,200,658
95.108.151.244,-,-,2012-06-28T15:18:59+02:00,GET /robots.txt HTTP/1.1,404,530
95.108.151.244,-,-,2012-06-28T15:18:59+02:00,GET /logs/ HTTP/1.1,200,715
95.108.151.244,-,-,2012-06-28T15:19:00+02:00,GET /?C=D;O=A HTTP/1.1,200,662
95.108.151.244,-,-,2012-06-28T15:19:01+02:00,GET /?C=M;O=A HTTP/1.1,200,663
95.108.151.244,-,-,2012-06-28T15:19:02+02:00,GET /?C=D;O=A HTTP/1.1,200,662
95.108.151.244,-,-,2012-06-28T15:19:03+02:00,GET /?C=M;O=A HTTP/1.1,200,663
95.108.151.244,-,-,2012-06-28T15:19:04+02:00,GET /?C=N;O=D HTTP/1.1,200,660
95.108.151.244,-,-,2012-06-28T15:19:05+02:00,GET /?C=S;O=A HTTP/1.1,200,663
95.108.151.244,-,-,2012-06-28T15:19:06+02:00,GET /?C=N;O=D HTTP/1.1,200,660
95.108.151.244,-,-,2012-06-28T15:19:07+02:00,GET /?C=S;O=A HTTP/1.1,200,663
95.108.151.244,-,-,2012-06-28T15:19:07+02:00,GET /robots.txt HTTP/1.1,404,533
95.108.151.244,-,-,2012-06-28T15:19:08+02:00,GET /logs/ HTTP/1.1,200,722
95.108.151.244,-,-,2012-06-28T15:19:08+02:00,GET /?C=D;O=A HTTP/1.1,200,664
95.108.151.244,-,-,2012-06-28T15:19:09+02:00,GET /logs/ HTTP/1.1,200,721
95.108.151.244,-,-,2012-06-28T15:19:09+02:00,GET /?C=D;O=A HTTP/1.1,200,664
95.108.151.244,-,-,2012-06-28T15:19:10+02:00,GET /?C=M;O=A HTTP/1.1,200,664
95.108.151.244,-,-,2012-06-28T15:19:11+02:00,GET /?C=N;O=D HTTP/1.1,200,662
95.108.151.244,-,-,2012-06-28T15:19:12+02:00,GET /?C=M;O=A HTTP/1.1,200,664
95.108.151.244,-,-,2012-06-28T15:19:13+02:00,GET /?C=N;O=D HTTP/1.1,200,662
95.108.151.244,-,-,2012-06-28T15:19:14+02:00,GET /?C=S;O=A HTTP/1.1,200,664
95.108.151.244,-,-,2012-06-28T15:19:15+02:00,GET /logs/ HTTP/1.1,200,722
95.108.151.244,-,-,2012-06-28T15:19:16+02:00,GET /?C=S;O=A HTTP/1.1,200,664
95.108.151.244,-,-,2012-06-28T15:19:17+02:00,GET /logs/ HTTP/1.1,200,722
95.211.139.1,-,-,2012-06-28T15:26:04+02:00,GET /robots.txt HTTP/1.0,404,488
95.211.139.1,-,-,2012-06-28T15:26:04+02:00,GET / HTTP/1.0,200,908
123.125.71.34,-,-,2012-06-28T16:33:55+02:00,GET / HTTP/1.1,200,913
220.181.108.84,-,-,2012-06-28T16:34:39+02:00,GET / HTTP/1.1,200,913
66.219.58.43,-,-,2012-06-28T16:43:27+02:00,GET /robots.txt HTTP/1.1,404,468
66.219.58.43,-,-,2012-06-28T16:43:28+02:00,GET / HTTP/1.1,200,625
1.202.218.8,-,-,2012-06-28T16:43:40+02:00,GET /robots.txt HTTP/1.0,404,492
46.117.160.29,-,-,2012-06-28T16:54:09+02:00,GET /dbms/www HTTP/1.1,404,502
46.117.160.29,-,-,2012-06-28T16:54:09+02:00,GET /favicon.ico HTTP/1.1,404,502
46.117.160.29,-,-,2012-06-28T16:54:09+02:00,GET /favicon.ico HTTP/1.1,404,502
66.219.58.43,-,-,2012-06-28T16:56:20+02:00,GET /logs/ HTTP/1.1,200,684
66.249.72.65,-,-,2012-06-28T17:03:25+02:00,GET /robots.txt HTTP/1.1,404,503
66.249.72.65,-,-,2012-06-28T17:03:25+02:00,GET /logs/ HTTP/1.1,200,716
66.219.58.43,-,-,2012-06-28T17:06:19+02:00,GET /logs/access.log HTTP/1.1,200,13140
